Dynojet Research Inc.,
Run Name: C:\Users\Jake\Documents\Motorsports\JPDM Tunes\Dyno Files\uga 5-3-25\RunFile_039.drf,
Run Title: ,
Run Notes: ,
Run Date: 5/3/2025 5:29:23 PM,
RunFile_039.drf: 75.37 °F 28.52 in-Hg Humidity: 42 % SAE: 1.04 Average Gear Ratio: N/A,
,s,mph,hp,
,6.58,68.67,51.12,
,6.58,68.68,51.13,
,-INF,68.69,-INF,
,-INF,68.70,-INF,
,-INF,68.71,-INF,
,-INF,68.72,-INF,
,-INF,68.73,-INF,
,-INF,68.74,-INF,
,-INF,68.75,-INF,
,-INF,68.76,-INF,
,-INF,68.77,-INF,
,-INF,68.78,-INF,
,-INF,68.79,-INF,
,-INF,68.80,-INF,
,-INF,68.81,-INF,
,-INF,68.82,-INF,
,-INF,68.83,-INF,
,-INF,68.84,-INF,
,6.60,68.85,51.40,
,6.60,68.86,51.41,
,-INF,68.87,-INF,
,-INF,68.88,-INF,
,-INF,68.89,-INF,
,-INF,68.90,-INF,
,-INF,68.91,-INF,
,-INF,68.92,-INF,
,-INF,68.93,-INF,
,-INF,68.94,-INF,
,-INF,68.95,-INF,
,-INF,68.96,-INF,
,-INF,68.97,-INF,
,-INF,68.98,-INF,
,-INF,68.99,-INF,
,-INF,69.00,-INF,
,-INF,69.01,-INF,
,-INF,69.02,-INF,
,6.62,69.03,51.53,
,6.62,69.04,51.52,
,-INF,69.05,-INF,
,-INF,69.06,-INF,
,-INF,69.07,-INF,
,-INF,69.08,-INF,
,-INF,69.09,-INF,
,-INF,69.10,-INF,
,-INF,69.11,-INF,
,-INF,69.12,-INF,
,-INF,69.13,-INF,
,-INF,69.14,-INF,
,-INF,69.15,-INF,
,-INF,69.16,-INF,
,-INF,69.17,-INF,
,-INF,69.18,-INF,
,-INF,69.19,-INF,
,6.64,69.20,51.34,
,6.64,69.21,51.31,
,-INF,69.22,-INF,
,-INF,69.23,-INF,
,-INF,69.24,-INF,
,-INF,69.25,-INF,
,-INF,69.26,-INF,
,-INF,69.27,-INF,
,-INF,69.28,-INF,
,-INF,69.29,-INF,
,-INF,69.30,-INF,
,-INF,69.31,-INF,
,-INF,69.32,-INF,
,-INF,69.33,-INF,
,-INF,69.34,-INF,
,-INF,69.35,-INF,
,-INF,69.36,-INF,
,-INF,69.37,-INF,
,6.66,69.38,50.63,
,6.66,69.39,50.55,
,-INF,69.40,-INF,
,-INF,69.41,-INF,
,-INF,69.42,-INF,
,-INF,69.43,-INF,
,-INF,69.44,-INF,
,-INF,69.45,-INF,
,-INF,69.46,-INF,
,-INF,69.47,-INF,
,-INF,69.48,-INF,
,-INF,69.49,-INF,
,-INF,69.50,-INF,
,-INF,69.51,-INF,
,-INF,69.52,-INF,
,-INF,69.53,-INF,
,-INF,69.54,-INF,
,-INF,69.55,-INF,
,6.68,69.56,49.24,
,6.68,69.57,49.12,
,-INF,69.58,-INF,
,-INF,69.59,-INF,
,-INF,69.60,-INF,
,-INF,69.61,-INF,
,-INF,69.62,-INF,
,-INF,69.63,-INF,
,-INF,69.64,-INF,
,-INF,69.65,-INF,
,-INF,69.66,-INF,
,-INF,69.67,-INF,
,-INF,69.68,-INF,
,-INF,69.69,-INF,
,-INF,69.70,-INF,
,-INF,69.71,-INF,
,-INF,69.72,-INF,
,6.70,69.73,47.21,
,6.70,69.74,47.04,
,-INF,69.75,-INF,
,-INF,69.76,-INF,
,-INF,69.77,-INF,
,-INF,69.78,-INF,
,-INF,69.79,-INF,
,-INF,69.80,-INF,
,-INF,69.81,-INF,
,-INF,69.82,-INF,
,-INF,69.83,-INF,
,-INF,69.84,-INF,
,-INF,69.85,-INF,
,-INF,69.86,-INF,
,-INF,69.87,-INF,
,-INF,69.88,-INF,
,-INF,69.89,-INF,
,-INF,69.90,-INF,
,6.72,69.91,44.14,
,6.72,69.92,43.92,
,-INF,69.93,-INF,
,-INF,69.94,-INF,
,-INF,69.95,-INF,
,-INF,69.96,-INF,
,-INF,69.97,-INF,
,-INF,69.98,-INF,
,-INF,69.99,-INF,
,-INF,70.00,-INF,
,-INF,70.01,-INF,
,-INF,70.02,-INF,
,-INF,70.03,-INF,
,-INF,70.04,-INF,
,-INF,70.05,-INF,
,-INF,70.06,-INF,
,-INF,70.07,-INF,
,6.74,70.08,40.32,
,6.74,70.09,39.97,
,-INF,70.10,-INF,
,-INF,70.11,-INF,
,-INF,70.12,-INF,
,-INF,70.13,-INF,
,-INF,70.14,-INF,
,-INF,70.15,-INF,
,-INF,70.16,-INF,
,-INF,70.17,-INF,
,-INF,70.18,-INF,
,-INF,70.19,-INF,
,-INF,70.20,-INF,
,-INF,70.21,-INF,
,-INF,70.22,-INF,
,6.76,70.23,35.04,
,6.76,70.24,34.61,
,-INF,70.25,-INF,
,-INF,70.26,-INF,
,-INF,70.27,-INF,
,-INF,70.28,-INF,
,-INF,70.29,-INF,
,-INF,70.30,-INF,
,-INF,70.31,-INF,
,-INF,70.32,-INF,
,-INF,70.33,-INF,
,-INF,70.34,-INF,
,-INF,70.35,-INF,
,-INF,70.36,-INF,
,6.78,70.37,28.24,
,6.79,70.38,26.60,
,-INF,70.39,-INF,
,-INF,70.40,-INF,
,6.81,70.41,19.88,
,6.82,70.42,14.34,
,6.83,70.43,10.50,
,-INF,70.44,-INF,
,6.85,70.45,3.74,
,6.85,70.46,0.93,
,-INF,70.47,-INF,
,6.88,70.48,-7.70,
,-INF,70.47,-INF,
,-INF,70.46,-INF,
,-INF,70.45,-INF,
,6.90,70.44,-14.74,
,6.91,70.43,-15.41,
,-INF,70.42,-INF,
,-INF,70.41,-INF,
,6.92,70.40,-16.95,
,6.92,70.39,-16.90,
,-INF,70.38,-INF,
,-INF,70.37,-INF,
,-INF,70.36,-INF,
,-INF,70.35,-INF,
,-INF,70.34,-INF,
,-INF,70.33,-INF,
,-INF,70.32,-INF,
,-INF,70.31,-INF,
,-INF,70.30,-INF,
,-INF,70.29,-INF,
,-INF,70.28,-INF,
,-INF,70.27,-INF,
,-INF,70.26,-INF,
,-INF,70.25,-INF,
,-INF,70.24,-INF,
,6.94,70.23,-16.10,
,6.94,70.22,-15.84,
,-INF,70.21,-INF,
,-INF,70.20,-INF,
,-INF,70.19,-INF,
,-INF,70.18,-INF,
,-INF,70.17,-INF,
,-INF,70.16,-INF,
,-INF,70.15,-INF,
,-INF,70.14,-INF,
,-INF,70.13,-INF,
,-INF,70.12,-INF,
,-INF,70.11,-INF,
,-INF,70.10,-INF,
,-INF,70.09,-INF,
,-INF,70.08,-INF,
,-INF,70.07,-INF,
,-INF,70.06,-INF,
,6.96,70.05,-11.37,
,6.96,70.04,-10.45,
,-INF,70.03,-INF,
,-INF,70.02,-INF,
,-INF,70.01,-INF,
,-INF,70.00,-INF,
,-INF,69.99,-INF,
,-INF,69.98,-INF,
,-INF,69.97,-INF,
,6.98,69.96,-2.45,
,6.99,69.95,-0.38,
,7.01,69.94,15.33,
,7.01,69.93,11.95,
,7.00,69.92,8.58,
,7.01,69.93,11.95,
,-INF,69.94,-INF,
,-INF,69.95,-INF,
,7.02,69.96,19.61,
,7.02,69.97,20.44,
,-INF,69.98,-INF,
,-INF,69.99,-INF,
,-INF,70.00,-INF,
,-INF,70.01,-INF,
,-INF,70.02,-INF,
,-INF,70.03,-INF,
,-INF,70.04,-INF,
,-INF,70.05,-INF,
,-INF,70.06,-INF,
,-INF,70.07,-INF,
,-INF,70.08,-INF,
,-INF,70.09,-INF,
,7.04,70.10,31.17,
,7.04,70.11,31.85,
,-INF,70.12,-INF,
,-INF,70.13,-INF,
,-INF,70.14,-INF,
,-INF,70.15,-INF,
,-INF,70.16,-INF,
,-INF,70.17,-INF,
,-INF,70.18,-INF,
,-INF,70.19,-INF,
,-INF,70.20,-INF,
,-INF,70.21,-INF,
,-INF,70.22,-INF,
,-INF,70.23,-INF,
,-INF,70.24,-INF,
,-INF,70.25,-INF,
,7.06,70.26,41.78,
,7.06,70.27,42.16,
,-INF,70.28,-INF,
,-INF,70.29,-INF,
,-INF,70.30,-INF,
,-INF,70.31,-INF,
,-INF,70.32,-INF,
,-INF,70.33,-INF,
,-INF,70.34,-INF,
,-INF,70.35,-INF,
,-INF,70.36,-INF,
,-INF,70.37,-INF,
,-INF,70.38,-INF,
,-INF,70.39,-INF,
,-INF,70.40,-INF,
,-INF,70.41,-INF,
,-INF,70.42,-INF,
,-INF,70.43,-INF,
,-INF,70.44,-INF,
,-INF,70.45,-INF,
,-INF,70.46,-INF,
,-INF,70.47,-INF,
,7.08,70.48,50.03,
,7.08,70.49,50.29,
,-INF,70.50,-INF,
,-INF,70.51,-INF,
,-INF,70.52,-INF,
,-INF,70.53,-INF,
,-INF,70.54,-INF,
,-INF,70.55,-INF,
,-INF,70.56,-INF,
,-INF,70.57,-INF,
,-INF,70.58,-INF,
,-INF,70.59,-INF,
,-INF,70.60,-INF,
,-INF,70.61,-INF,
,-INF,70.62,-INF,
,-INF,70.63,-INF,
,-INF,70.64,-INF,
,-INF,70.65,-INF,
,-INF,70.66,-INF,
,-INF,70.67,-INF,
,-INF,70.68,-INF,
,-INF,70.69,-INF,
,7.10,70.70,55.61,
,7.10,70.71,55.76,
,-INF,70.72,-INF,
,-INF,70.73,-INF,
,-INF,70.74,-INF,
,-INF,70.75,-INF,
,-INF,70.76,-INF,
,-INF,70.77,-INF,
,-INF,70.78,-INF,
,-INF,70.79,-INF,
,-INF,70.80,-INF,
,-INF,70.81,-INF,
,-INF,70.82,-INF,
,-INF,70.83,-INF,
,-INF,70.84,-INF,
,-INF,70.85,-INF,
,-INF,70.86,-INF,
,-INF,70.87,-INF,
,-INF,70.88,-INF,
,7.12,70.89,58.51,
,7.12,70.90,58.54,
,-INF,70.91,-INF,
,-INF,70.92,-INF,
,-INF,70.93,-INF,
,-INF,70.94,-INF,
,-INF,70.95,-INF,
,-INF,70.96,-INF,
,-INF,70.97,-INF,
,-INF,70.98,-INF,
,-INF,70.99,-INF,
,-INF,71.00,-INF,
,-INF,71.01,-INF,
,-INF,71.02,-INF,
,-INF,71.03,-INF,
,-INF,71.04,-INF,
,-INF,71.05,-INF,
,-INF,71.06,-INF,
,-INF,71.07,-INF,
,7.14,71.08,59.16,
,7.14,71.09,59.11,
,-INF,71.10,-INF,
,-INF,71.11,-INF,
,-INF,71.12,-INF,
,-INF,71.13,-INF,
,-INF,71.14,-INF,
,-INF,71.15,-INF,
,-INF,71.16,-INF,
,-INF,71.17,-INF,
,-INF,71.18,-INF,
,-INF,71.19,-INF,
,-INF,71.20,-INF,
,-INF,71.21,-INF,
,-INF,71.22,-INF,
,-INF,71.23,-INF,
,-INF,71.24,-INF,
,-INF,71.25,-INF,
,-INF,71.26,-INF,
,7.16,71.27,58.33,
,7.16,71.28,58.25,
,-INF,71.29,-INF,
,-INF,71.30,-INF,
,-INF,71.31,-INF,
,-INF,71.32,-INF,
,-INF,71.33,-INF,
,-INF,71.34,-INF,
,-INF,71.35,-INF,
,-INF,71.36,-INF,
,-INF,71.37,-INF,
,-INF,71.38,-INF,
,-INF,71.39,-INF,
,-INF,71.40,-INF,
,-INF,71.41,-INF,
,-INF,71.42,-INF,
,-INF,71.43,-INF,
,-INF,71.44,-INF,
,-INF,71.45,-INF,
,-INF,71.46,-INF,
,7.18,71.47,56.77,
,7.18,71.48,56.69,
,-INF,71.49,-INF,
,-INF,71.50,-INF,
,-INF,71.51,-INF,
,-INF,71.52,-INF,
,-INF,71.53,-INF,
,-INF,71.54,-INF,
,-INF,71.55,-INF,
,-INF,71.56,-INF,
,-INF,71.57,-INF,
,-INF,71.58,-INF,
,-INF,71.59,-INF,
,-INF,71.60,-INF,
,-INF,71.61,-INF,
,-INF,71.62,-INF,
,-INF,71.63,-INF,
,-INF,71.64,-INF,
,-INF,71.65,-INF,
,7.20,71.66,55.24,
,7.20,71.67,55.18,
,-INF,71.68,-INF,
,-INF,71.69,-INF,
,-INF,71.70,-INF,
,-INF,71.71,-INF,
,-INF,71.72,-INF,
,-INF,71.73,-INF,
,-INF,71.74,-INF,
,-INF,71.75,-INF,
,-INF,71.76,-INF,
,-INF,71.77,-INF,
,-INF,71.78,-INF,
,-INF,71.79,-INF,
,-INF,71.80,-INF,
,-INF,71.81,-INF,
,-INF,71.82,-INF,
,-INF,71.83,-INF,
,7.22,71.84,54.16,
,7.22,71.85,54.13,
,-INF,71.86,-INF,
,-INF,71.87,-INF,
,-INF,71.88,-INF,
,-INF,71.89,-INF,
,-INF,71.90,-INF,
,-INF,71.91,-INF,
,-INF,71.92,-INF,
,-INF,71.93,-INF,
,-INF,71.94,-INF,
,-INF,71.95,-INF,
,-INF,71.96,-INF,
,-INF,71.97,-INF,
,-INF,71.98,-INF,
,-INF,71.99,-INF,
,-INF,72.00,-INF,
,-INF,72.01,-INF,
,7.24,72.02,53.67,
,7.24,72.03,53.66,
,-INF,72.04,-INF,
,-INF,72.05,-INF,
,-INF,72.06,-INF,
,-INF,72.07,-INF,
,-INF,72.08,-INF,
,-INF,72.09,-INF,
,-INF,72.10,-INF,
,-INF,72.11,-INF,
,-INF,72.12,-INF,
,-INF,72.13,-INF,
,-INF,72.14,-INF,
,-INF,72.15,-INF,
,-INF,72.16,-INF,
,-INF,72.17,-INF,
,-INF,72.18,-INF,
,-INF,72.19,-INF,
,7.26,72.20,53.67,
,7.26,72.21,53.68,
,-INF,72.22,-INF,
,-INF,72.23,-INF,
,-INF,72.24,-INF,
,-INF,72.25,-INF,
,-INF,72.26,-INF,
,-INF,72.27,-INF,
,-INF,72.28,-INF,
,-INF,72.29,-INF,
,-INF,72.30,-INF,
,-INF,72.31,-INF,
,-INF,72.32,-INF,
,-INF,72.33,-INF,
,-INF,72.34,-INF,
,-INF,72.35,-INF,
,-INF,72.36,-INF,
,-INF,72.37,-INF,
,7.28,72.38,53.92,
,7.28,72.39,53.94,
,-INF,72.40,-INF,
,-INF,72.41,-INF,
,-INF,72.42,-INF,
,-INF,72.43,-INF,
,-INF,72.44,-INF,
,-INF,72.45,-INF,
,-INF,72.46,-INF,
,-INF,72.47,-INF,
,-INF,72.48,-INF,
,-INF,72.49,-INF,
,-INF,72.50,-INF,
,-INF,72.51,-INF,
,-INF,72.52,-INF,
,-INF,72.53,-INF,
,-INF,72.54,-INF,
,7.30,72.55,54.19,
,7.30,72.56,54.19,
,-INF,72.57,-INF,
,-INF,72.58,-INF,
,-INF,72.59,-INF,
,-INF,72.60,-INF,
,-INF,72.61,-INF,
,-INF,72.62,-INF,
,-INF,72.63,-INF,
,-INF,72.64,-INF,
,-INF,72.65,-INF,
,-INF,72.66,-INF,
,-INF,72.67,-INF,
,-INF,72.68,-INF,
,-INF,72.69,-INF,
,-INF,72.70,-INF,
,-INF,72.71,-INF,
,-INF,72.72,-INF,
,7.32,72.73,54.29,
,7.32,72.74,54.28,
,-INF,72.75,-INF,
,-INF,72.76,-INF,
,-INF,72.77,-INF,
,-INF,72.78,-INF,
,-INF,72.79,-INF,
,-INF,72.80,-INF,
,-INF,72.81,-INF,
,-INF,72.82,-INF,
,-INF,72.83,-INF,
,-INF,72.84,-INF,
,-INF,72.85,-INF,
,-INF,72.86,-INF,
,-INF,72.87,-INF,
,-INF,72.88,-INF,
,-INF,72.89,-INF,
,-INF,72.90,-INF,
,7.34,72.91,54.16,
,7.34,72.92,54.14,
,-INF,72.93,-INF,
,-INF,72.94,-INF,
,-INF,72.95,-INF,
,-INF,72.96,-INF,
,-INF,72.97,-INF,
,-INF,72.98,-INF,
,-INF,72.99,-INF,
,-INF,73.00,-INF,
,-INF,73.01,-INF,
,-INF,73.02,-INF,
,-INF,73.03,-INF,
,-INF,73.04,-INF,
,-INF,73.05,-INF,
,-INF,73.06,-INF,
,-INF,73.07,-INF,
,-INF,73.08,-INF,
,7.36,73.09,53.83,
,7.36,73.10,53.81,
,-INF,73.11,-INF,
,-INF,73.12,-INF,
,-INF,73.13,-INF,
,-INF,73.14,-INF,
,-INF,73.15,-INF,
,-INF,73.16,-INF,
,-INF,73.17,-INF,
,-INF,73.18,-INF,
,-INF,73.19,-INF,
,-INF,73.20,-INF,
,-INF,73.21,-INF,
,-INF,73.22,-INF,
,-INF,73.23,-INF,
,-INF,73.24,-INF,
,-INF,73.25,-INF,
,-INF,73.26,-INF,
,7.38,73.27,53.42,
,7.38,73.28,53.40,
,-INF,73.29,-INF,
,-INF,73.30,-INF,
,-INF,73.31,-INF,
,-INF,73.32,-INF,
,-INF,73.33,-INF,
,-INF,73.34,-INF,
,-INF,73.35,-INF,
,-INF,73.36,-INF,
,-INF,73.37,-INF,
,-INF,73.38,-INF,
,-INF,73.39,-INF,
,-INF,73.40,-INF,
,-INF,73.41,-INF,
,-INF,73.42,-INF,
,-INF,73.43,-INF,
,7.40,73.44,53.07,
,7.40,73.45,53.06,
,-INF,73.46,-INF,
,-INF,73.47,-INF,
,-INF,73.48,-INF,
,-INF,73.49,-INF,
,-INF,73.50,-INF,
,-INF,73.51,-INF,
,-INF,73.52,-INF,
,-INF,73.53,-INF,
,-INF,73.54,-INF,
,-INF,73.55,-INF,
,-INF,73.56,-INF,
,-INF,73.57,-INF,
,-INF,73.58,-INF,
,-INF,73.59,-INF,
,-INF,73.60,-INF,
,7.42,73.61,52.83,
,7.42,73.62,52.83,
,-INF,73.63,-INF,
,-INF,73.64,-INF,
,-INF,73.65,-INF,
,-INF,73.66,-INF,
,-INF,73.67,-INF,
,-INF,73.68,-INF,
,-INF,73.69,-INF,
,-INF,73.70,-INF,
,-INF,73.71,-INF,
,-INF,73.72,-INF,
,-INF,73.73,-INF,
,-INF,73.74,-INF,
,-INF,73.75,-INF,
,-INF,73.76,-INF,
,-INF,73.77,-INF,
,7.44,73.78,52.74,
,7.44,73.79,52.74,
,-INF,73.80,-INF,
,-INF,73.81,-INF,
,-INF,73.82,-INF,
,-INF,73.83,-INF,
,-INF,73.84,-INF,
,-INF,73.85,-INF,
,-INF,73.86,-INF,
,-INF,73.87,-INF,
,-INF,73.88,-INF,
,-INF,73.89,-INF,
,-INF,73.90,-INF,
,-INF,73.91,-INF,
,-INF,73.92,-INF,
,-INF,73.93,-INF,
,-INF,73.94,-INF,
,-INF,73.95,-INF,
,7.46,73.96,52.74,
,7.46,73.97,52.75,
,-INF,73.98,-INF,
,-INF,73.99,-INF,
,-INF,74.00,-INF,
,-INF,74.01,-INF,
,-INF,74.02,-INF,
,-INF,74.03,-INF,
,-INF,74.04,-INF,
,-INF,74.05,-INF,
,-INF,74.06,-INF,
,-INF,74.07,-INF,
,-INF,74.08,-INF,
,-INF,74.09,-INF,
,-INF,74.10,-INF,
,-INF,74.11,-INF,
,-INF,74.12,-INF,
,7.48,74.13,52.78,
,7.48,74.14,52.78,
,-INF,74.15,-INF,
,-INF,74.16,-INF,
,-INF,74.17,-INF,
,-INF,74.18,-INF,
,-INF,74.19,-INF,
,-INF,74.20,-INF,
,-INF,74.21,-INF,
,-INF,74.22,-INF,
,-INF,74.23,-INF,
,-INF,74.24,-INF,
,-INF,74.25,-INF,
,-INF,74.26,-INF,
,-INF,74.27,-INF,
,-INF,74.28,-INF,
,-INF,74.29,-INF,
,7.50,74.30,52.77,
,7.50,74.31,52.77,
,-INF,74.32,-INF,
,-INF,74.33,-INF,
,-INF,74.34,-INF,
,-INF,74.35,-INF,
,-INF,74.36,-INF,
,-INF,74.37,-INF,
,-INF,74.38,-INF,
,-INF,74.39,-INF,
,-INF,74.40,-INF,
,-INF,74.41,-INF,
,-INF,74.42,-INF,
,-INF,74.43,-INF,
,-INF,74.44,-INF,
,-INF,74.45,-INF,
,7.52,74.46,52.69,
,7.52,74.47,52.68,
,-INF,74.48,-INF,
,-INF,74.49,-INF,
,-INF,74.50,-INF,
,-INF,74.51,-INF,
,-INF,74.52,-INF,
,-INF,74.53,-INF,
,-INF,74.54,-INF,
,-INF,74.55,-INF,
,-INF,74.56,-INF,
,-INF,74.57,-INF,
,-INF,74.58,-INF,
,-INF,74.59,-INF,
,-INF,74.60,-INF,
,-INF,74.61,-INF,
,-INF,74.62,-INF,
,7.54,74.63,52.52,
,7.54,74.64,52.51,
,-INF,74.65,-INF,
,-INF,74.66,-INF,
,-INF,74.67,-INF,
,-INF,74.68,-INF,
,-INF,74.69,-INF,
,-INF,74.70,-INF,
,-INF,74.71,-INF,
,-INF,74.72,-INF,
,-INF,74.73,-INF,
,-INF,74.74,-INF,
,-INF,74.75,-INF,
,-INF,74.76,-INF,
,-INF,74.77,-INF,
,-INF,74.78,-INF,
,-INF,74.79,-INF,
,7.56,74.80,52.28,
,7.56,74.81,52.27,
,-INF,74.82,-INF,
,-INF,74.83,-INF,
,-INF,74.84,-INF,
,-INF,74.85,-INF,
,-INF,74.86,-INF,
,-INF,74.87,-INF,
,-INF,74.88,-INF,
,-INF,74.89,-INF,
,-INF,74.90,-INF,
,-INF,74.91,-INF,
,-INF,74.92,-INF,
,-INF,74.93,-INF,
,-INF,74.94,-INF,
,-INF,74.95,-INF,
,-INF,74.96,-INF,
,7.58,74.97,52.03,
,7.58,74.98,52.02,
,-INF,74.99,-INF,
,-INF,75.00,-INF,
,-INF,75.01,-INF,
,-INF,75.02,-INF,
,-INF,75.03,-INF,
,-INF,75.04,-INF,
,-INF,75.05,-INF,
,-INF,75.06,-INF,
,-INF,75.07,-INF,
,-INF,75.08,-INF,
,-INF,75.09,-INF,
,-INF,75.10,-INF,
,-INF,75.11,-INF,
,-INF,75.12,-INF,
,7.60,75.13,51.82,
,7.60,75.14,51.80,
,-INF,75.15,-INF,
,-INF,75.16,-INF,
,-INF,75.17,-INF,
,-INF,75.18,-INF,
,-INF,75.19,-INF,
,-INF,75.20,-INF,
,-INF,75.21,-INF,
,-INF,75.22,-INF,
,-INF,75.23,-INF,
,-INF,75.24,-INF,
,-INF,75.25,-INF,
,-INF,75.26,-INF,
,-INF,75.27,-INF,
,-INF,75.28,-INF,
,-INF,75.29,-INF,
,7.62,75.30,51.63,
,7.62,75.31,51.63,
,-INF,75.32,-INF,
,-INF,75.33,-INF,
,-INF,75.34,-INF,
,-INF,75.35,-INF,
,-INF,75.36,-INF,
,-INF,75.37,-INF,
,-INF,75.38,-INF,
,-INF,75.39,-INF,
,-INF,75.40,-INF,
,-INF,75.41,-INF,
,-INF,75.42,-INF,
,-INF,75.43,-INF,
,-INF,75.44,-INF,
,-INF,75.45,-INF,
,-INF,75.46,-INF,
,7.64,75.47,51.49,
,7.64,75.48,51.49,
,-INF,75.49,-INF,
,-INF,75.50,-INF,
,-INF,75.51,-INF,
,-INF,75.52,-INF,
,-INF,75.53,-INF,
,-INF,75.54,-INF,
,-INF,75.55,-INF,
,-INF,75.56,-INF,
,-INF,75.57,-INF,
,-INF,75.58,-INF,
,-INF,75.59,-INF,
,-INF,75.60,-INF,
,-INF,75.61,-INF,
,-INF,75.62,-INF,
,7.66,75.63,51.39,
,7.66,75.64,51.38,
,-INF,75.65,-INF,
,-INF,75.66,-INF,
,-INF,75.67,-INF,
,-INF,75.68,-INF,
,-INF,75.69,-INF,
,-INF,75.70,-INF,
,-INF,75.71,-INF,
,-INF,75.72,-INF,
,-INF,75.73,-INF,
,-INF,75.74,-INF,
,-INF,75.75,-INF,
,-INF,75.76,-INF,
,-INF,75.77,-INF,
,-INF,75.78,-INF,
,7.68,75.79,51.28,
,7.68,75.80,51.27,
,-INF,75.81,-INF,
,-INF,75.82,-INF,
,-INF,75.83,-INF,
,-INF,75.84,-INF,
,-INF,75.85,-INF,
,-INF,75.86,-INF,
,-INF,75.87,-INF,
,-INF,75.88,-INF,
,-INF,75.89,-INF,
,-INF,75.90,-INF,
,-INF,75.91,-INF,
,-INF,75.92,-INF,
,-INF,75.93,-INF,
,7.70,75.94,51.15,
,7.70,75.95,51.14,
,-INF,75.96,-INF,
,-INF,75.97,-INF,
,-INF,75.98,-INF,
,-INF,75.99,-INF,
,-INF,76.00,-INF,
,-INF,76.01,-INF,
,-INF,76.02,-INF,
,-INF,76.03,-INF,
,-INF,76.04,-INF,
,-INF,76.05,-INF,
,-INF,76.06,-INF,
,-INF,76.07,-INF,
,-INF,76.08,-INF,
,-INF,76.09,-INF,
,7.72,76.10,50.99,
,7.72,76.11,50.98,
,-INF,76.12,-INF,
,-INF,76.13,-INF,
,-INF,76.14,-INF,
,-INF,76.15,-INF,
,-INF,76.16,-INF,
,-INF,76.17,-INF,
,-INF,76.18,-INF,
,-INF,76.19,-INF,
,-INF,76.20,-INF,
,-INF,76.21,-INF,
,-INF,76.22,-INF,
,-INF,76.23,-INF,
,-INF,76.24,-INF,
,-INF,76.25,-INF,
,-INF,76.26,-INF,
,7.74,76.27,50.78,
,7.74,76.28,50.77,
,-INF,76.29,-INF,
,-INF,76.30,-INF,
,-INF,76.31,-INF,
,-INF,76.32,-INF,
,-INF,76.33,-INF,
,-INF,76.34,-INF,
,-INF,76.35,-INF,
,-INF,76.36,-INF,
,-INF,76.37,-INF,
,-INF,76.38,-INF,
,-INF,76.39,-INF,
,-INF,76.40,-INF,
,-INF,76.41,-INF,
,-INF,76.42,-INF,
,7.76,76.43,50.56,
,7.76,76.44,50.54,
,-INF,76.45,-INF,
,-INF,76.46,-INF,
,-INF,76.47,-INF,
,-INF,76.48,-INF,
,-INF,76.49,-INF,
,-INF,76.50,-INF,
,-INF,76.51,-INF,
,-INF,76.52,-INF,
,-INF,76.53,-INF,
,-INF,76.54,-INF,
,-INF,76.55,-INF,
,-INF,76.56,-INF,
,-INF,76.57,-INF,
,7.78,76.58,50.33,
,7.78,76.59,50.32,
,-INF,76.60,-INF,
,-INF,76.61,-INF,
,-INF,76.62,-INF,
,-INF,76.63,-INF,
,-INF,76.64,-INF,
,-INF,76.65,-INF,
,-INF,76.66,-INF,
,-INF,76.67,-INF,
,-INF,76.68,-INF,
,-INF,76.69,-INF,
,-INF,76.70,-INF,
,-INF,76.71,-INF,
,-INF,76.72,-INF,
,-INF,76.73,-INF,
,7.80,76.74,50.10,
,7.80,76.75,50.08,
,-INF,76.76,-INF,
,-INF,76.77,-INF,
,-INF,76.78,-INF,
,-INF,76.79,-INF,
,-INF,76.80,-INF,
,-INF,76.81,-INF,
,-INF,76.82,-INF,
,-INF,76.83,-INF,
,-INF,76.84,-INF,
,-INF,76.85,-INF,
,-INF,76.86,-INF,
,-INF,76.87,-INF,
,-INF,76.88,-INF,
,-INF,76.89,-INF,
,7.82,76.90,49.86,
,7.82,76.91,49.85,
,-INF,76.92,-INF,
,-INF,76.93,-INF,
,-INF,76.94,-INF,
,-INF,76.95,-INF,
,-INF,76.96,-INF,
,-INF,76.97,-INF,
,-INF,76.98,-INF,
,-INF,76.99,-INF,
,-INF,77.00,-INF,
,-INF,77.01,-INF,
,-INF,77.02,-INF,
,-INF,77.03,-INF,
,-INF,77.04,-INF,
,7.84,77.05,49.63,
,7.84,77.06,49.61,
,-INF,77.07,-INF,
,-INF,77.08,-INF,
,-INF,77.09,-INF,
,-INF,77.10,-INF,
,-INF,77.11,-INF,
,-INF,77.12,-INF,
,-INF,77.13,-INF,
,-INF,77.14,-INF,
,-INF,77.15,-INF,
,-INF,77.16,-INF,
,-INF,77.17,-INF,
,-INF,77.18,-INF,
,-INF,77.19,-INF,
,7.86,77.20,49.36,
,7.86,77.21,49.34,
,-INF,77.22,-INF,
,-INF,77.23,-INF,
,-INF,77.24,-INF,
,-INF,77.25,-INF,
,-INF,77.26,-INF,
,-INF,77.27,-INF,
,-INF,77.28,-INF,
,-INF,77.29,-INF,
,-INF,77.30,-INF,
,-INF,77.31,-INF,
,-INF,77.32,-INF,
,-INF,77.33,-INF,
,-INF,77.34,-INF,
,7.88,77.35,49.06,
,7.88,77.36,49.04,
,-INF,77.37,-INF,
,-INF,77.38,-INF,
,-INF,77.39,-INF,
,-INF,77.40,-INF,
